"Grant_Application_ID"	"RFCD_Code"	"RFCD_Percentage"	"SEO_Code"	"SEO_Percentage"	"Person_ID"	"Role"	"Year_of_Birth"	"Country_of_Birth"	"Home_Language"	"Dept_No"	"Faculty_No"	"With_PHD"	"No_of_Years_in_Uni_at_Time_of_Grant"	"Number_of_Successful_Grant"	"Number_of_Unsuccessful_Grant"	"A2"	"A"	"B"	"C"	"Grant_Status"	"Sponsor_Code"	"Contract_Value_Band"	"Grant_Category_Code"
874	"RFCD300504"	40	"SEO620504"	20	66077	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept1258"	"Faculty34"	"Yes"	"Duration10to15"	0	0	0	0	0	0	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
874	"RFCD270803"	40	"SEO670501"	60	78562	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2628"	"Faculty25"	"Yes"	"DurationGT15"	0	0	6	5	3	2	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
874	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
874	"RFCD300405"	20	"SEO630106"	20	73502	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept1798"	"Faculty118"	"Yes"	"Duration10to15"	1	0	7	7	1	2	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
874	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
874	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
875	"RFCD321004"	50	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor40D"	"ContractValueBandA"	"GrantCat30B"
875	"RFCD270603"	50	"SEO730106"	100	1797	"CHIEF_INVESTIGATOR"	"1960"	"NorthAmerica"	""	"Dept2678"	"Faculty25"	"Yes"	"Duration5to10"	2	7	0	8	4	0	1	"Sponsor40D"	"ContractValueBandA"	"GrantCat30B"
876	""	""	""	""	149767	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2828"	"Faculty25"	""	"DurationUnk"	1	2	0	0	0	0	1	"SponsorUnk"	"ContractValueBandC"	"GrantCatUnk"
877	"RFCD280100"	80	"SEO700199"	60	27527	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept3073"	"Faculty31"	""	"DurationLT0"	0	1	1	4	2	3	0	"Sponsor59C"	"ContractValueBandA"	"GrantCat10A"
878	"RFCD390111"	50	"SEO750599"	50	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor21A"	"ContractValueBandUnk"	"GrantCat50A"
878	"RFCD390102"	50	"SEO750503"	50	500382	"CHIEF_INVESTIGATOR"	"1970"	""	""	"Dept3658"	"Faculty22"	"Yes"	"Duration0to5"	1	0	3	4	0	0	1	"Sponsor21A"	"ContractValueBandUnk"	"GrantCat50A"
879	"RFCD320202"	100	"SEO730102"	60	13817	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept3258"	"Faculty31"	""	"Duration5to10"	1	0	2	2	4	0	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
880	"RFCD310199"	60	"SEO680199"	40	65842	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept3508"	"Faculty4"	"Yes"	"DurationGT15"	1	0	4	0	0	3	1	"Sponsor2B"	"ContractValueBandE"	"GrantCat10A"
881	"RFCD240401"	60	"SEO671401"	40	147387	"CHIEF_INVESTIGATOR"	"1965"	"EasternEurope"	""	"Dept3198"	"Faculty31"	""	"DurationLT0"	1	0	3	2	1	0	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
882	"RFCD321202"	50	"SEO730114"	60	84622	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2973"	"Faculty25"	""	"Duration0to5"	0	3	8	6	1	2	0	"Sponsor77A"	"ContractValueBandA"	"GrantCat30B"
883	"RFCD321015"	20	"SEO730108"	20	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat20C"
883	"RFCD321008"	80	"SEO730103"	80	5042	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration5to10"	0	0	13	9	0	0	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat20C"
884	"RFCD321004"	100	"SEO780105"	100	14957	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	"English"	"Dept2713"	"Faculty25"	"Yes"	"Duration5to10"	0	2	2	1	1	1	0	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
885	"RFCD370499"	100	"SEO760299"	100	144477	"CHIEF_INVESTIGATOR"	"1965"	"GreatBritain"	"English"	"Dept1033"	"Faculty1"	"Yes"	"Duration0to5"	1	1	0	8	6	1	0	"Sponsor150B"	"ContractValueBandA"	"GrantCat30B"
886	"RFCD330108"	30	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
886	"RFCD321299"	30	"SEO730399"	40	80702	"CHIEF_INVESTIGATOR"	"1940"	"Australia"	""	"Dept2298"	"Faculty46"	"Yes"	"Duration0to5"	0	1	0	0	0	0	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
886	"RFCD330107"	40	"SEO749999"	60	14487	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2298"	"Faculty46"	""	"DurationLT0"	0	1	0	1	0	2	0	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
887	"RFCD321015"	100	"SEO730108"	100	17342	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2828"	"Faculty25"	"Yes"	"Duration0to5"	0	7	2	13	13	3	0	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
888	"RFCD270303"	50	"SEO730101"	50	93007	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept2628"	"Faculty25"	""	"DurationLT0"	3	1	5	6	0	0	1	"Sponsor4D"	"ContractValueBandF"	"GrantCat10A"
889	""	""	"SEO730201"	30	46132	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2893"	"Faculty25"	"Yes"	"Duration0to5"	2	3	0	0	0	0	1	"Sponsor29A"	"ContractValueBandA"	"GrantCat10B"
889	"RFCD321014"	100	"SEO730105"	40	74372	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2893"	"Faculty25"	""	"Duration0to5"	0	0	5	17	7	2	1	"Sponsor29A"	"ContractValueBandA"	"GrantCat10B"
889	""	""	"SEO730204"	30	68377	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2893"	"Faculty25"	"Yes"	"DurationGT15"	0	0	7	8	2	4	1	"Sponsor29A"	"ContractValueBandA"	"GrantCat10B"
890	""	""	""	""	71867	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration10to15"	3	1	0	1	0	0	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	"RFCD320704"	80	"SEO730104"	80	80437	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	"English"	"Dept2578"	"Faculty25"	"Yes"	"Duration10to15"	0	0	1	3	2	3	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	"RFCD270205"	10	""	""	20927	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration5to10"	0	1	0	2	2	0	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	""	""	""	""	5232	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration10to15"	2	0	5	3	3	3	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	""	""	""	""	23997	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	""	"Faculty25"	""	"DurationLT0"	1	0	13	8	3	0	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	"RFCD270103"	10	"SEO730115"	20	80502	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	"English"	"Dept2578"	"Faculty25"	"Yes"	"Duration5to10"	0	0	0	0	0	0	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
890	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandD"	"GrantCat10A"
891	"RFCD230112"	50	"SEO780101"	100	67857	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept3098"	"Faculty31"	"Yes"	"Duration10to15"	1	0	0	0	0	0	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
892	"RFCD270501"	20	"SEO770502"	50	85642	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept3258"	"Faculty31"	"Yes"	"Duration0to5"	1	5	16	21	24	6	0	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
893	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor65A"	"ContractValueBandUnk"	"GrantCat30B"
893	"RFCD321011"	30	"SEO730108"	40	67842	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration0to5"	0	0	0	0	0	0	0	"Sponsor65A"	"ContractValueBandUnk"	"GrantCat30B"
893	"RFCD321202"	30	"SEO730201"	50	76352	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"Duration10to15"	1	0	4	4	0	0	0	"Sponsor65A"	"ContractValueBandUnk"	"GrantCat30B"
893	"RFCD321015"	40	"SEO730105"	10	79192	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2523"	"Faculty25"	"Yes"	"DurationGT15"	1	2	31	35	14	2	0	"Sponsor65A"	"ContractValueBandUnk"	"GrantCat30B"
894	"RFCD430102"	100	"SEO780107"	100	63222	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept653"	"Faculty7"	"Yes"	"DurationGT15"	1	0	2	0	0	0	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
895	"RFCD310101"	100	"SEO680299"	100	85907	"PRINCIPAL_SUPERVISOR"	"1950"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
895	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"SponsorUnk"	"ContractValueBandB"	"GrantCatUnk"
896	""	""	""	""	734322	"CHIEF_INVESTIGATOR"	"1965"	""	""	"Dept2603"	"Faculty25"	""	"DurationLT0"	0	5	0	0	0	0	0	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
897	"RFCD321016"	50	"SEO730111"	50	67282	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration5to10"	0	2	4	3	4	3	0	"Sponsor24D"	"ContractValueBandUnk"	"GrantCat30B"
898	""	""	""	""	5092	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept3198"	"Faculty31"	"Yes"	"Duration10to15"	0	0	73	27	5	2	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
898	""	""	""	""	66047	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept3198"	"Faculty31"	"Yes"	"DurationGT15"	1	0	63	19	12	2	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
898	"RFCD240302"	80	"SEO780102"	100	80322	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	45	5	3	1	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
898	"RFCD249903"	20	""	""	132222	"CHIEF_INVESTIGATOR"	"1965"	"WesternEurope"	"OtherLang"	"Dept3198"	"Faculty31"	"Yes"	"Duration0to5"	1	0	0	0	0	0	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
898	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
898	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
899	"RFCD300305"	100	"SEO620204"	100	683547	"CHIEF_INVESTIGATOR"	"1945"	""	""	"Dept1038"	"Faculty1"	""	"DurationUnk"	1	0	0	0	0	0	1	"Sponsor126B"	"ContractValueBandUnk"	"GrantCat10A"
900	""	""	""	""	82602	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept3028"	"Faculty31"	"Yes"	"Duration10to15"	0	1	1	3	6	1	0	"Sponsor13A"	"ContractValueBandB"	"GrantCat20C"
900	""	""	""	""	82602	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept3028"	"Faculty31"	"Yes"	"Duration10to15"	0	1	1	3	6	1	0	"Sponsor13A"	"ContractValueBandB"	"GrantCat20C"
900	""	""	""	""	79742	"CHIEF_INVESTIGATOR"	"1950"	"GreatBritain"	""	"Dept3028"	"Faculty31"	""	"DurationLT0"	0	0	0	0	0	0	0	"Sponsor13A"	"ContractValueBandB"	"GrantCat20C"
900	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor13A"	"ContractValueBandB"	"GrantCat20C"
900	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor13A"	"ContractValueBandB"	"GrantCat20C"
901	""	""	""	""	64777	"CHIEF_INVESTIGATOR"	"1940"	"Australia"	""	"Dept2813"	"Faculty25"	""	"DurationGT15"	0	2	2	9	8	5	0	"Sponsor34B"	"ContractValueBandUnk"	"GrantCat30C"
902	"RFCD320702"	100	"SEO730104"	100	4167	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	"English"	"Dept2768"	"Faculty25"	""	"Duration10to15"	1	0	7	12	13	3	1	"Sponsor4D"	"ContractValueBandG"	"GrantCat10A"
903	"RFCD321015"	50	"SEO730108"	100	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor65A"	"ContractValueBandUnk"	"GrantCat10A"
904	""	""	""	""	16137	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	""	"Dept2653"	"Faculty25"	""	"Duration5to10"	1	5	4	3	1	0	0	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
905	"RFCD320899"	100	"SEO730214"	100	63757	"CHIEF_INVESTIGATOR"	"1960"	"GreatBritain"	""	"Dept2553"	"Faculty25"	"Yes"	"Duration10to15"	0	1	3	4	0	2	1	"Sponsor75C"	"ContractValueBandUnk"	"GrantCat10B"
905	""	""	""	""	70647	"CHIEF_INVESTIGATOR"	"1940"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	1	"Sponsor75C"	"ContractValueBandUnk"	"GrantCat10B"
905	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor75C"	"ContractValueBandUnk"	"GrantCat10B"
906	"RFCD320705"	60	"SEO730111"	80	21872	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2578"	"Faculty25"	"Yes"	"Duration0to5"	1	0	1	0	0	0	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
907	"RFCD320702"	50	"SEO730104"	100	5107	"CHIEF_INVESTIGATOR"	"1960"	"AsiaPacific"	""	"Dept2653"	"Faculty25"	""	"DurationLT0"	0	1	1	2	1	0	0	"SponsorUnk"	"ContractValueBandUnk"	"GrantCatUnk"
908	"RFCD321299"	50	"SEO730217"	25	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor34B"	"ContractValueBandUnk"	"GrantCat30C"
908	"RFCD321024"	50	"SEO730303"	50	74692	"CHIEF_INVESTIGATOR"	"1955"	"GreatBritain"	""	"Dept2563"	"Faculty25"	"Yes"	"Duration10to15"	0	0	1	1	3	3	0	"Sponsor34B"	"ContractValueBandUnk"	"GrantCat30C"
909	""	""	""	""	89627	"CHIEF_INVESTIGATOR"	"1975"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration0to5"	0	0	0	0	1	0	1	"Sponsor84D"	"ContractValueBandA"	"GrantCat30B"
909	"RFCD320702"	100	"SEO730104"	50	79427	"PRINCIPAL_SUPERVISOR"	"1960"	"Australia"	""	"Dept2498"	"Faculty25"	""	"DurationLT0"	0	1	1	1	1	3	1	"Sponsor84D"	"ContractValueBandA"	"GrantCat30B"
909	""	""	"SEO730211"	50	130967	"CHIEF_INVESTIGATOR"	"1975"	"GreatBritain"	""	"Dept2538"	"Faculty25"	""	"DurationLT0"	1	3	0	0	0	0	1	"Sponsor84D"	"ContractValueBandA"	"GrantCat30B"
909	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor84D"	"ContractValueBandA"	"GrantCat30B"
910	"RFCD250302"	40	"SEO670403"	50	35602	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2653"	"Faculty25"	"Yes"	"Duration0to5"	1	0	9	5	5	4	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
911	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor20D"	"ContractValueBandG"	"GrantCat30B"
912	""	""	""	""	27757	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2813"	"Faculty25"	""	"Duration5to10"	2	0	0	0	0	0	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
912	""	""	""	""	74567	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2813"	"Faculty25"	""	"Duration5to10"	1	0	2	14	21	6	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
912	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
912	"RFCD321015"	100	"SEO730108"	100	96717	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2813"	"Faculty25"	""	"Duration0to5"	1	0	3	8	10	4	1	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat10A"
913	"RFCD320502"	80	"SEO730110"	100	19517	"CHIEF_INVESTIGATOR"	"1965"	"Australia"	""	"Dept2668"	"Faculty25"	"Yes"	"Duration0to5"	2	1	1	0	0	0	1	"Sponsor24D"	"ContractValueBandA"	"GrantCat30B"
914	"RFCD260109"	60	"SEO780104"	60	80197	"CHIEF_INVESTIGATOR"	"1950"	"Australia"	"English"	"Dept3123"	"Faculty31"	"Yes"	"Duration5to10"	2	1	6	0	5	0	0	"Sponsor2B"	"ContractValueBandH"	"GrantCat10A"
915	"RFCD321202"	10	"SEO730219"	10	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
915	"RFCD380106"	80	"SEO780108"	80	70712	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2853"	"Faculty25"	""	"DurationUnk"	1	0	0	5	4	10	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
916	"RFCD321013"	100	"SEO730106"	100	79122	"PRINCIPAL_SUPERVISOR"	"1950"	"Australia"	""	"Dept2763"	"Faculty25"	""	"DurationGT15"	0	0	40	11	8	6	0	"Sponsor39C"	"ContractValueBandUnk"	"GrantCat30B"
916	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor39C"	"ContractValueBandUnk"	"GrantCat30B"
917	""	""	""	""	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor20D"	"ContractValueBandUnk"	"GrantCat10B"
917	"RFCD321012"	100	"SEO730115"	100	68782	"PRINCIPAL_SUPERVISOR"	"1960"	"Australia"	""	"Dept2728"	"Faculty25"	""	"Duration10to15"	0	0	0	3	1	2	0	"Sponsor20D"	"ContractValueBandUnk"	"GrantCat10B"
918	""	""	""	""	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor103C"	"ContractValueBandUnk"	"GrantCat30B"
919	"RFCD320702"	100	"SEO730104"	50	32822	"PRINCIPAL_SUPERVISOR"	"1960"	"Australia"	""	"Dept2563"	"Faculty25"	"Yes"	"Duration0to5"	1	0	2	46	6	0	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat20C"
920	"RFCD270708"	40	"SEO780105"	50	5222	"CHIEF_INVESTIGATOR"	"1940"	"Australia"	""	"Dept3268"	"Faculty31"	""	"DurationLT0"	0	1	0	8	1	10	0	"Sponsor166B"	"ContractValueBandUnk"	"GrantCat10A"
921	"RFCD430101"	80	"SEO750901"	80	68567	"PRINCIPAL_SUPERVISOR"	"1970"	"GreatBritain"	""	"Dept653"	"Faculty7"	"Yes"	"Duration5to10"	1	0	0	5	3	2	1	"Sponsor2B"	"ContractValueBandC"	"GrantCat10A"
922	"RFCD320202"	100	"SEO780105"	100	12957	"CHIEF_INVESTIGATOR"	"1965"	"GreatBritain"	""	"Dept2603"	"Faculty25"	"Yes"	"Duration5to10"	1	6	10	6	8	1	1	"Sponsor53A"	"ContractValueBandA"	"GrantCat30B"
922	""	""	""	""	723252	"CHIEF_INVESTIGATOR"	"1985"	""	""	"Dept2603"	"Faculty25"	""	"Duration0to5"	1	0	0	0	0	0	1	"Sponsor53A"	"ContractValueBandA"	"GrantCat30B"
923	"RFCD280103"	30	"SEO700103"	50	9067	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2538"	"Faculty25"	"Yes"	"DurationGT15"	3	3	6	12	2	2	1	"Sponsor2B"	"ContractValueBandUnk"	"GrantCat10A"
924	"RFCD321004"	30	""	""	122307	"CHIEF_INVESTIGATOR"	"1970"	""	""	""	""	""	"DurationUnk"	0	0	1	2	1	0	1	"Sponsor29A"	"ContractValueBandUnk"	"GrantCat10B"
924	"RFCD321003"	40	"SEO730106"	60	4502	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2668"	"Faculty25"	""	"Duration0to5"	1	2	0	1	0	0	1	"Sponsor29A"	"ContractValueBandUnk"	"GrantCat10B"
924	"RFCD270102"	30	"SEO730105"	40	78782	"PRINCIPAL_SUPERVISOR"	"1955"	"Australia"	""	"Dept2678"	"Faculty25"	"Yes"	"Duration5to10"	4	0	0	3	13	3	1	"Sponsor29A"	"ContractValueBandUnk"	"GrantCat10B"
925	""	""	""	""	4222	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept2768"	"Faculty25"	""	"Duration10to15"	0	2	9	11	4	2	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
925	"RFCD321013"	100	"SEO730104"	100	4502	"CHIEF_INVESTIGATOR"	"1955"	"Australia"	""	"Dept2668"	"Faculty25"	""	"Duration0to5"	1	2	4	8	15	2	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
925	""	""	""	""	28607	"CHIEF_INVESTIGATOR"	"1965"	"GreatBritain"	""	"Dept2763"	"Faculty25"	"Yes"	"Duration0to5"	2	1	1	11	4	5	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
925	""	""	""	""	9672	"PRINCIPAL_SUPERVISOR"	"1950"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	1	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
925	""	""	""	""	73547	"CHIEF_INVESTIGATOR"	"1940"	"Australia"	""	"Dept2578"	"Faculty25"	""	"DurationLT0"	0	2	0	0	0	0	1	"Sponsor4D"	"ContractValueBandE"	"GrantCat10A"
926	"RFCD260602"	100	"SEO770102"	100	80212	"CHIEF_INVESTIGATOR"	"1945"	"Australia"	""	"Dept3123"	"Faculty31"	"Yes"	"DurationGT15"	1	1	6	6	2	1	0	"Sponsor166B"	"ContractValueBandUnk"	"GrantCat10A"
927	""	""	""	""	73422	"CHIEF_INVESTIGATOR"	"1960"	"GreatBritain"	""	"Dept2713"	"Faculty25"	"Yes"	"Duration10to15"	0	0	0	0	0	0	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat20C"
927	"RFCD320600"	100	"SEO730106"	100	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor4D"	"ContractValueBandUnk"	"GrantCat20C"
928	"RFCD321004"	100	"SEO730105"	100	""	"EXT_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	1	"Sponsor148D"	"ContractValueBandA"	"GrantCat30B"
929	"RFCD430101"	100	"SEO750805"	40	8317	"PRINCIPAL_SUPERVISOR"	"1975"	""	""	""	""	""	"DurationUnk"	0	0	0	0	0	0	0	"Sponsor153A"	"ContractValueBandUnk"	"GrantCat10A"
929	""	""	"SEO610199"	60	""	"STUD_CHIEF_INVESTIGATOR"	""	""	""	""	""	""	"DurationUnk"	""	""	""	""	""	""	0	"Sponsor153A"	"ContractValueBandUnk"	"GrantCat10A"
930	"RFCD300104"	50	"SEO620204"	50	20472	"CHIEF_INVESTIGATOR"	"1970"	"Australia"	""	"Dept1038"	"Faculty1"	""	"DurationLT0"	0	1	0	1	0	0	0	"Sponsor33A"	"ContractValueBandUnk"	"GrantCat20C"
931	"RFCD300901"	100	"SEO630501"	100	25947	"CHIEF_INVESTIGATOR"	"1960"	"Australia"	""	"Dept1038"	"Faculty1"	""	"DurationUnk"	1	1	0	0	0	0	1	"Sponsor1A"	"ContractValueBandUnk"	"GrantCat10A"
931	""	""	""	""	140307	"CHIEF_INVESTIGATOR"	"1965"	"WesternEurope"	""	"Dept1033"	"Faculty1"	""	"DurationLT0"	0	1	0	0	0	0	1	"Sponsor1A"	"ContractValueBandUnk"	"GrantCat10A"
